"측정일자","측정시간","지역","지역명","도로명","시작점","종점","기온","습도","재비산먼지 평균농도","오염범례"
"2025-10-29","10:29","서울","강동구","천호대로","서울특별시 강동구 상일동 394-4도","서울특별시 강동구 천호동 527-3천","14","52","3","매우좋음"
"2025-10-29","10:25","서울","강동구","상일로","서울특별시 강동구 고덕동 140-1 도","서울특별시 강동구 상일동 359-3 도","12","55","2","매우좋음"
"2025-10-29","12:39","서울","송파구","삼학사로","서울특별시 송파구 삼전동 156도","서울특별시 송파구 잠실동 43도","16","51","12","매우좋음"
"2025-10-29","12:31","서울","송파구","삼전로","서울특별시 송파구 잠실동 38도","서울특별시 송파구 삼전동 186-4천","16","51","12","매우좋음"
"2025-10-29","12:08","서울","송파구","백제고분로","서울특별시 송파구 방이동 94-3도","서울특별시 송파구 잠실동 12도","16","50","10","매우좋음"
"2025-10-29","11:51","서울","송파구","양재대로","서울특별시 송파구 가락동 520천","서울특별시 송파구 방이동 89-29도","15","53","10","매우좋음"
"2025-10-29","11:42","서울","송파구","중대로","서울특별시 송파구 오금동 3-6도","서울특별시 송파구 가락동 616-1천","15","52","12","매우좋음"
"2025-10-29","11:23","서울","송파구","동남로","서울특별시 송파구 문정동 150-14 도","서울특별시 송파구 방이동 434-1임","14","53","10","매우좋음"
"2025-10-29","11:10","서울","송파구","문정로","서울특별시 송파구 마천동 산21-1 도","서울특별시 송파구 문정동 119-4 도","14","53","11","매우좋음"
"2025-10-29","11:01","서울","송파구","위례성대로","서울특별시 송파구 신천동 26도","서울특별시 송파구 방이동 452-17 도","13","55","14","매우좋음"
"2025-10-30","15:45","광주","동구","필문대로","광주광역시 동구 계림동 594-2도","광주광역시 동구 학동 26-5도","18","54","16","매우좋음"
"2025-10-30","15:24","광주","북구","군왕로","광주광역시 북구 각화동 428-2도","광주광역시 북구 풍향동 594-16 철","18","54","22","매우좋음"
"2025-10-30","15:15","광주","북구","동문대로","광주광역시 북구 풍향동 595-1 도","광주광역시 북구 망월동 1154-127천","18","51","4","매우좋음"
"2025-10-30","14:50","광주","북구","우치로","광주광역시 북구 용전동 1135-5도","광주광역시 북구 중흥동 378-6도","18","50","4","매우좋음"
"2025-10-30","14:23","광주","북구","하남대로","광주광역시 북구 운암동 1653철","광주광역시 북구 동림동 929-23 도","19","48","7","매우좋음"
"2025-10-30","14:18","광주","서구","죽봉대로","광주광역시 서구 화정동 148-2도","광주광역시 북구 임동 624 천","19","50","2","매우좋음"
"2025-10-30","13:54","광주","남구","서문대로","광주광역시 남구 이장동 산38-3 도","광주광역시 남구 주월동 1010-4도","19","53","2","매우좋음"
"2025-10-30","13:31","광주","동구","남문로","광주광역시 동구 학동 994 도","광주광역시 동구 선교동 산185임","18","56","4","매우좋음"
"2025-10-30","13:16","광주","남구","대남대로","광주광역시 남구 월산동 1058-2도","광주광역시 남구 방림동 509천","18","53","9","매우좋음"
"2025-10-30","13:14","광주","서구","대남대로","광주광역시 서구 농성동 671-2도","광주광역시 서구 농성동 671-2도","19","51","4","매우좋음"
"2025-10-30","11:26","광주","남구","효덕로","광주광역시 남구 노대동 산133임","광주광역시 남구 진월동 518-3도","16","60","8","매우좋음"
"2025-10-30","11:04","광주","서구","회재로","광주광역시 서구 용두동 산62-1 도","광주광역시 남구 주월동 산111 임","16","58","1","매우좋음"
"2025-10-30","10:52","광주","서구","금화로","광주광역시 서구 농성동 163-2도","광주광역시 서구 금호동 541-4 도","15","58","16","매우좋음"
"2025-10-30","10:42","광주","서구","운천로","광주광역시 서구 유촌동 841도","광주광역시 서구 금호동 780도","15","58","1","매우좋음"
"2025-10-30","10:23","광주","서구","상무대로","광주광역시 서구 양동 456-80천","광주광역시 서구 벽진동 836천","15","57","10","매우좋음"
"2025-10-30","10:17","광주","서구","경열로","광주광역시 서구 양동 441천","광주광역시 서구 농성동 609-16도","14","60","4","매우좋음"
"2025-10-30","10:08","광주","동구","금남로","광주광역시 동구 금남로1가 31도","광주광역시 동구 금남로5가 40-1도","14","63","9","매우좋음"
"2025-10-30","15:50","경남","김해시","장유로","경상남도 김해시 부곡동 113-2 도","경상남도 김해시 화목동 1544-6천","18","58","6","매우좋음"
"2025-10-30","15:24","경남","김해시","선천로","주촌면 선지리 1031","주촌면 천곡리 29","19","56","10","매우좋음"
"2025-10-30","14:53","경남","김해시","가야로","경상남도 김해시 삼계동 1519-1도","경상남도 김해시 동상동 684도","18","56","14","매우좋음"
"2025-10-30","14:31","경남","김해시","김해대로","경상남도 김해시 불암동 451-1천","경상남도 김해시 진영읍 좌곤리 276-1도","19","54","7","매우좋음"
"2025-10-30","14:18","경남","김해시","삼안로","경상남도 김해시 삼방동 595도","경상남도 김해시 안동 735구","19","55","8","매우좋음"
"2025-10-30","14:12","경남","김해시","인제로","경상남도 김해시 삼정동 565-22구","경상남도 김해시 생림면 나전리 산264-1도","20","54","5","매우좋음"
"2025-10-30","13:48","경남","김해시","분성로","경상남도 김해시 외동 산34-1 구","경상남도 김해시 지내동 271-2 도","19","54","8","매우좋음"
"2025-10-30","12:07","경남","김해시","내외로","경상남도 김해시 내동 1149도","경상남도 김해시 내동 331 도","17","57","13","매우좋음"
"2025-10-30","11:59","경남","김해시","내외중앙로","경상남도 김해시 내동 1131-3체","경상남도 김해시 외동 162-8구","18","57","15","매우좋음"
"2025-10-30","11:48","경남","김해시","금관대로","경상남도 김해시 대청동 산94-15임","경상남도 김해시 내동 1191 도","18","57","5","매우좋음"
"2025-10-30","10:58","경남","김해시","김해대로","경상남도 김해시 불암동 451-1천","경상남도 김해시 진영읍 좌곤리 276-1도","14","66","9","매우좋음"
"2025-10-30","10:53","경남","김해시","장등로","경상남도 김해시 진영읍 진영리 1641도","경상남도 김해시 진영읍 진영리 1673도","13","69","12","매우좋음"
"2025-10-30","12:03","충남","논산시","논산대로","충청남도 논산시 채운면 화산리 179-2 도","충청남도 논산시 지산동 724 도","16","48","7","매우좋음"
"2025-10-30","11:52","충남","논산시","득안대로","충청남도 논산시 연무읍 마전리 138 도","충청남도 공주시 계룡면 월곡리 42-6답","16","51","2","매우좋음"
"2025-10-30","11:47","충남","논산시","대학로","충청남도 논산시 관촉동 376-1 구","충청남도 논산시 내동 494-24 도","16","52","5","매우좋음"
"2025-10-30","11:38","충남","논산시","관촉로","충청남도 논산시 취암동 1053 도","충청남도 논산시 관촉동 370 구","15","52","6","매우좋음"
"2025-10-30","09:32","충남","공주시","무령로","충청남도 공주시 웅진동 546-2전","충청남도 공주시 금흥동 551 도","9","79","7","매우좋음"
"2025-10-30","14:37","경기","부천시 원미구","상일로","경기도 부천시 원미구 상동 497 도","경기도 부천시 원미구 상동 626 도","18","50","9","매우좋음"
"2025-10-30","14:18","경기","부천시 원미구","부천로","경기도 부천시 원미구 도당동 4-8","경기도 부천시 원미구 심곡동 498 도","18","49","8","매우좋음"
"2025-10-30","14:07","경기","부천시 오정구","삼작로","경기도 부천시 오정구 삼정동 366 도","경기도 부천시 오정구 작동 329-35 도","18","49","11","매우좋음"
"2025-10-30","13:54","경기","부천시 원미구","송내대로","경기도 부천시 원미구 상동 464-2","경기도 부천시 원미구 약대동 194-4","18","49","7","매우좋음"
"2025-10-30","13:34","경기","부천시 원미구","석천로","경기도 부천시 원미구 약대동 194-4","경기도 부천시 원미구 상동 497 도","18","50","9","매우좋음"
"2025-10-30","12:34","경기","부천시 오정구","오정로","경기도 부천시 고강동 69-3 도","인천광역시 계양구 서운동 154-32 천","18","52","163","나쁨"
"2025-10-30","12:28","경기","부천시 오정구","송내대로","경기도 부천시 오정구 삼정동 366-4","경기도 부천시 오정구 삼정동 9-14 도","17","53","8","매우좋음"
"2025-10-30","12:22","경기","부천시 오정구","중동로","경기도 부천시 오정구 삼정동 335","경기도 부천시 오정구 삼정동 335","17","53","5","매우좋음"
"2025-10-30","12:09","경기","부천시 원미구","중동로","경기도 부천시 원미구 심곡동 468","경기도 부천시 원미구 춘의동 8-4","17","53","7","매우좋음"
"2025-10-30","11:56","경기","부천시 원미구","신흥로","경기도 부천시 원미구 도당동 212","경기도 부천시 원미구 심곡동 319-28","17","51","6","매우좋음"
"2025-10-30","11:51","경기","부천시 오정구","신흥로","경기도 부천시 오정구 오정동 345-2구","경기도 부천시 오정구 내동 400","17","50","51","좋음"
"2025-10-30","11:26","경기","부천시 원미구","길주로","경기도 부천시 원미구 춘의동 367도","경기도 부천시 원미구 상동 623 도","17","52","7","매우좋음"
"2025-10-30","11:19","경기","부천시 오정구","여월로","경기도 부천시 오정구 여월동 93-1 도","경기도 부천시 오정구 작동 144-7 도","16","53","11","매우좋음"
"2025-10-30","10:50","경기","부천시 오정구","소사로","경기도 부천시 오정구 여월동 151-1","경기도 부천시 오정구 고강동 69-3 도","16","53","9","매우좋음"
"2025-10-30","10:44","경기","부천시 원미구","소사로","경기도 부천시 원미구 소사동 249-4","경기도 부천시 원미구 춘의동 15-1","16","55","4","매우좋음"
"2025-10-30","10:37","경기","부천시 소사구","소사로","경기도 부천시 소사구 소사본동 332-9 도","경기도 부천시 소사구 소사본동 395","16","54","5","매우좋음"
"2025-10-30","10:31","경기","부천시 소사구","소사동로","경기도 부천시 소사구 괴안동 209-12 도","경기도 부천시 소사구 소사본동 317-89 도","15","55","19","매우좋음"
"2025-10-30","10:10","경기","부천시 소사구","양지로","경기도 부천시 소사구 괴안동 50 도","경기도 부천시 소사구 옥길동 739-4 도","15","56","11","매우좋음"
"2025-10-30","09:58","경기","부천시 원미구","안곡로","경기도 부천시 원미구 역곡동 194-1도","경기도 부천시 원미구 역곡동 382","15","57","31","매우좋음"
"2025-10-30","09:53","경기","부천시 원미구","역곡로","경기도 부천시 원미구 춘의동 412-5","경기도 부천시 원미구 역곡동 252-5 도","14","58","5","매우좋음"
"2025-10-30","09:39","경기","부천시 오정구","역곡로","경기도 부천시 오정구 고강동 11-49 도","경기도 부천시 오정구 작동 248-1","14","61","7","매우좋음"
"2025-10-30","09:25","경기","부천시 오정구","봉오대로","인천광역시 계양구 서운동 121-21 천","경기도 부천시 오정구 고강동 1-1 도","14","63","3","매우좋음"
"2025-10-30","09:17","경기","부천시 오정구","벌말로","경기도 부천시 오정구 대장동 542-2 도","경기도 부천시 오정구 삼정동 9-14 도","13","70","2","매우좋음"
"2025-10-30","11:01","경기","과천시","과천대로","경기도 과천시 과천동 산95-11도","경기도 과천시 갈현동 622-8도","16","53","27","매우좋음"
"2025-10-30","10:49","경기","과천시","교육원로","경기도 과천시 중앙동 64도","경기도 과천시 중앙동 61도","13","65","18","매우좋음"
